Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguistas;EtiquetaItem
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;42107;90;258311,72;320306,53;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ELEMENTOS CHARDONNAY 6X750;2870,13;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);244677,6;;183,2;$;2;GRUPO PEÑAFLOR SA;67,5;0;Contado;30/7/2026 09:18;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;42113;30;86103,91;106768,84;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ELEMENTOS TORRONTES DLCE6X750 ;2870,13;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);81559,2;;183,2;$;2;GRUPO PEÑAFLOR SA;22,5;0;Contado;30/7/2026 09:18;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;44314;54;154987,03;192183,92;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ELEMENTOS ROSADO TORRONT 6X750 ;2870,13;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);146806,56;;183,2;$;2;GRUPO PEÑAFLOR SA;40,5;0;Contado;30/7/2026 09:18;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74208;30;98892,61;122626,83;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ALMA MORA CABSAUV6X750 ;3296,42;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);93748,8;;210,41;$;2;GRUPO PEÑAFLOR SA;22,5;0;Contado;30/7/2026 09:18;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74210;90;296667,67;367867,91;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ALMA MORA MALBEC 6X750;3296,31;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);281234,7;;210,4;$;2;GRUPO PEÑAFLOR SA;67,5;0;Contado;30/7/2026 09:18;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74211;90;296677,82;367880,49;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ALMA MORA CHARD 6X750;3296,42;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);281246,4;;210,41;$;2;GRUPO PEÑAFLOR SA;67,5;0;Contado;30/7/2026 09:18;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74827;30;98892,61;122626,83;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ALMA MORA BLANCO DULCE LOW 6X750;3296,42;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);93748,8;;210,41;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;30/7/2026 09:18;;Alma Mora;Alto;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74886;30;94153,03;116749,76;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;DADA SWEET RED LOW DADA 6X750;3138,43;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);89108,1;;200,33;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;30/7/2026 09:18;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74748;60;188306,06;233499,52;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;DADA N°9 CARAMEL 6X750;3138,43;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);178215,6;;200,33;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;30/7/2026 09:18;;Dada;Alto;;;-No Definido-;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74504;90;282459,1;350249,28;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;DADA ART MALBEC 6X750;3138,43;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);267324,3;;200,33;$;2;GRUPO PEÑAFLOR SA;67,5;0;Contado;30/7/2026 09:18;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74505;30;94153,03;116749,76;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;DADA ART CABERNET 6X750 ;3138,43;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);89108,1;;200,33;$;2;GRUPO PEÑAFLOR SA;22,5;0;Contado;30/7/2026 09:18;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74569;120;376612,13;466999,04;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;DADA N°8 CHOCOLATE 6X750 ;3138,43;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);356432,4;;200,33;$;2;GRUPO PEÑAFLOR SA;90;0;Contado;30/7/2026 09:18;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;29/7/2026;FAC-A0006-00070745;Venta;P&P LOGISTICA S.R.L;74636;60;188306,06;233499,52;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;DADA N6 HONEY X750;3138,43;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);178216,2;;200,33;$;2;GRUPO PEÑAFLOR SA;45;0;Contado;30/7/2026 09:18;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176916;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;54011;12;130337,24;161618,18;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;GRAN MASCOTA MALBEC 6X750;10861,44;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);124664,52;;693,28;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;30/7/2026 10:27;;La Mascota;Super premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;44288;30;296229,16;367324,15;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;EL ESTECO MALBEC 6X750;9874,31;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);283295,4;;630,27;$;2;GRUPO PEÑAFLOR SA;22,5;0;Contado;30/7/2026 10:27;;Don David;Super premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;44289;18;177737,49;220394,49;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;EL ESTECO CABERNET SAUV 6X750;9874,31;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);169977,24;;630,27;$;2;GRUPO PEÑAFLOR SA;13,5;0;Contado;30/7/2026 10:27;;Don David;Super premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;44354;18;177737,49;220394,49;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;EL ESTECO BLANC DE BLANC  4X750;9874,31;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);169977,24;;630,27;$;2;GRUPO PEÑAFLOR SA;13,5;0;Contado;30/7/2026 10:27;;Don David;Super premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;80034;6;56286,41;69795,15;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ALEGORIA CAB SAUV 6X750;9381,07;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);53816,82;;598,79;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;30/7/2026 10:27;;Alegoria;Super premium;No definido;;;Vino de Guarda;%20,Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;29, PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;80037;6;56286,41;69795,15;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;ALEGORIA MALBEC 6X750;9381,07;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);53816,82;;598,79;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;30/7/2026 10:27;;Alegoria;Super premium;No definido;;;Vino de Guarda;%20,Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;29, PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74025;12;318267,34;394651,51;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;MORA NEGRA MAL-BON 6X750;26522,28;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);304341,24;;1692,91;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;30/7/2026 10:27;;Mora Negra;Ultra Premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74054;6;130463,07;161774,21;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;GRAN MEDALLA MALBEC 6X750;21743,85;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);114146,4;;1387,91;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;30/7/2026 10:27;;Don David;Super premium;No definido;;;Vino de Guarda;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;29, PENAFLOR GRUPO OBJETIVO
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74656;6;130463,07;161774,21;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;6,00%;20;DEPOSITO;;GRAN MEDALLA CABER FRAN 6X750;21743,85;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);114146,4;;1387,91;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;30/7/2026 10:27;;#¿NOMBRE?;Ultra Premium;No definido;;-No Definido-;Vino de Guarda;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;29, PENAFLOR GRUPO OBJETIVO
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;54035;18;178320,96;221117,99;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;4,00%;20;DEPOSITO;;LA MASCOTA SPARK BL NOIR 6X750;9906,72;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);166923;;412,78;$;2;GRUPO PEÑAFLOR SA;13,5;0;Contado;30/7/2026 10:27;;La Mascota;Champaña Alta y Premium;No definido;;-No Definido-;Espumantes;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74813;30;139017,31;172381,47;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;4,00%;20;DEPOSITO;;DADA EXTRA BRUT 6X750;4633,91;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);130216,5;;193,08;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;30/7/2026 10:27;;Champaña Dada;;;;;Espumantes;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74728;18;82066,18;101762,06;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;4,00%;20;DEPOSITO;;DADA 7 ORANGE BITTER 6X750;4559,23;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);77317,56;;189,97;$;2;GRUPO PEÑAFLOR SA;13,5;0;Contado;30/7/2026 10:27;;Champaña Dada;Champaña Alta y Premium;No definido;;-No Definido-;Espumantes;%20,Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;29, PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74473;30;137640,96;170674,79;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;4,00%;20;DEPOSITO;;DADA ESPUMANTE ROS6X750 ;4588,03;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);128926,5;;191,17;$;2;GRUPO PEÑAFLOR SA;22,5;0;Contado;30/7/2026 10:27;;Champaña Dada;Champaña Alta y Premium;No definido;;;Espumantes;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;74567;30;137640,96;170674,79;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;4,00%;20;DEPOSITO;;DADA ESPUMANTE MARACUYA 6X750;4588,03;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);128862,6;;191,17;$;2;GRUPO PEÑAFLOR SA;22,5;0;Contado;30/7/2026 10:27;;Champaña Dada;Champaña Alta y Premium;No definido;;;Espumantes;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;80094;24;62578,48;77597,32;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;4,00%;20;DEPOSITO;;NC S E.BRUT4X6X355;2607,44;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);58600,8;;108,64;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;30/7/2026 10:27;;NC Espumantes;;;;;Espumantes;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;35103;24;43766,16;54270,04;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;0,00%;20;DEPOSITO;;SMIRNOFF ICE LATA 4X6X473;1823,59;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);38821,44;;0;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;30/7/2026 10:27;;Smirnoff Ice;RTD (s);No definido;;;RTD (S);%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 10, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;35105;72;131370,48;162899,4;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;0,00%;20;DEPOSITO;;SMF ICE RED BERRIE LAT 4X6X473;1824,59;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);116464,32;;0;$;2;GRUPO PEÑAFLOR SA;34,056;0;Contado;30/7/2026 10:27;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 10, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;90106;60;292927,2;363229,73;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;0,00%;20;DEPOSITO;;Cinz. VTH BI AM 12X1000;4882,12;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);258016,8;;0;$;2;GRUPO PEÑAFLOR SA;60;0;Contado;30/7/2026 10:27;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;90110;12;60928,8;75551,71;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;0,00%;20;DEPOSITO;;Cinz. VTH SEGUNDO 6X750;5077,4;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);53667,24;;0;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;30/7/2026 10:27;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;30138;6;399814,99;495770,58;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;5,00%;20;DEPOSITO;;JW GOLD RESERVE 6x750;66635,83;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);372682,2;;3507,15;$;2;GRUPO PEÑAFLOR SA;3;0;Contado;30/7/2026 10:27;;JW;Super Premium (S);No definido;;-No Definido-;Whisky;%10,%20,Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;19;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;29, PENAFLOR GRUPO OBJETIVO, 10, 20
786;AV. CERVANTES 4321;SAN FRANCISCO;30/7/2026;30/7/2026;30/7/2026;FAC-A0006-00070746;Venta;P&P LOGISTICA S.R.L;30029;6;731650,06;907246,08;ANSELMI Y CIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;5,00%;20;DEPOSITO;;J WALKER GREEN 6X750;121941,68;;;CADENAS REGIONALES (BAR);CADENAS REGIONALES (BAR);661178,94;;6417,98;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;30/7/2026 10:27;;JW;Super Premium (S);No definido;;-No Definido-;Whisky;%20,PEÑAFLOR GRUPO OBJETIVO;21;;;;Gescom;;;True;176972;0;Lista General;CADENAS REGIONALES (BAR) - C;;1/1/2000;;PENAFLOR GRUPO OBJETIVO, 20
1040;RIVADAVIA 954;LA PARA;30/7/2026;31/7/2026;28/7/2026;FAC-A0006-00070755;Venta;P&P LOGISTICA S.R.L;80004;3;6620,94;8011,33;CARDOZO LUIS ALBERTO ;;6,00%;6;PEYRONEL ANDREA;6030;SAN TELMO MALBEC X750;2206,98;4254;;TRADITIONAL TRADE;Almacen/Despensa;5662,38;ACOSTA FACUNDO;140,87;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;3/8/2026 10:27;;San Telmo;Medio;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;176410;0;Lista General;Almacen/Despensa - C;14237;30/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
